date,open,high,close,low,volume,chg,%chg,ma5,ma10,ma20,vma5,vma10,vma20,turnover
2019-12-23,1139.000,1162.500,1149.300,1136.000,25919.18,3.000,0.26,"1,158.196","1,156.228","1,153.693","26,258.47","25,129.31","29,935.07",0.21
2019-12-24,1153.000,1155.000,1148.000,1145.000,11823.10,-1.300,-0.11,"1,153.800","1,154.588","1,151.843","20,099.70","24,802.96","28,514.25",0.09
2019-12-25,1143.000,1143.000,1133.700,1130.010,24305.97,-14.300,-1.25,"1,146.940","1,152.060","1,149.031","21,032.88","25,776.76","28,737.10",0.19
2019-12-26,1132.000,1141.980,1135.100,1119.990,22877.27,1.400,0.12,"1,142.480","1,151.870","1,146.996","21,697.87","25,123.57","28,438.72",0.18
2019-12-27,1150.000,1172.000,1163.000,1150.000,47066.28,27.900,2.46,"1,145.820","1,151.870","1,148.696","26,398.36","26,830.14","26,672.17",0.37
2019-12-30,1170.200,1195.500,1185.800,1170.200,40760.66,22.800,1.96,"1,153.120","1,155.658","1,151.336","29,366.66","27,812.57","27,170.98",0.32
2019-12-31,1183.000,1188.000,1183.000,1176.510,22588.81,-2.800,-0.24,"1,160.120","1,156.960","1,154.586","31,519.80","25,809.75","26,933.37",0.18
2020-01-02,1128.000,1145.060,1130.000,1116.000,148099.16,-53.000,-4.48,"1,159.380","1,153.160","1,154.969","56,278.44","38,655.66","32,574.18",1.18
2020-01-03,1117.000,1117.000,1078.560,1076.900,130318.78,-51.440,-4.55,"1,148.072","1,145.276","1,152.407","77,766.74","49,732.31","38,023.18",1.04
2020-01-06,1070.860,1092.900,1077.990,1067.300,63414.78,-0.570,-0.05,"1,131.070","1,138.445","1,147.807","81,036.44","53,717.40","39,218.60",0.50
2020-01-07,1077.500,1099.000,1094.530,1076.400,47853.59,16.540,1.53,"1,112.816","1,132.968","1,144.598","82,455.02","55,910.84","40,520.08",0.38
2020-01-08,1085.050,1095.500,1088.140,1082.580,25008.25,-6.390,-0.58,"1,093.844","1,126.982","1,140.785","82,938.91","57,229.36","41,016.16",0.20
2020-01-09,1094.000,1105.390,1102.700,1090.000,37405.87,14.560,1.34,"1,088.384","1,123.882","1,137.971","60,800.25","58,539.35","42,158.05",0.30
2020-01-10,1109.000,1115.990,1112.500,1102.500,35975.87,9.800,0.89,"1,095.172","1,121.622","1,136.746","41,931.67","59,849.21","42,486.39",0.29
2020-01-13,1112.500,1129.200,1124.270,1112.000,38515.75,11.770,1.06,"1,104.428","1,117.749","1,134.810","36,951.87","58,994.15","42,912.15",0.31
2020-01-14,1124.200,1124.890,1107.400,1103.000,35144.65,-16.870,-1.50,"1,107.002","1,109.909","1,132.784","34,410.08","58,432.55","43,122.56",0.28
2020-01-15,1109.010,1121.600,1112.130,1105.000,26029.11,4.730,0.43,"1,111.800","1,102.822","1,129.891","34,614.25","58,776.58","42,293.17",0.21
2020-01-16,1118.870,1118.870,1107.000,1102.580,23191.65,-5.130,-0.46,"1,112.660","1,100.522","1,126.841","31,771.41","46,285.83","42,470.74",0.18
2020-01-17,1110.000,1112.780,1107.500,1101.010,23472.75,0.500,0.04,"1,111.660","1,103.416","1,124.346","29,270.78","35,601.23","42,666.77",0.19
2020-01-20,1111.860,1111.860,1091.000,1082.000,35391.30,-16.500,-1.49,"1,105.006","1,104.717","1,121.581","28,645.89","32,798.88","43,258.14",0.28
2020-01-21,1081.000,1087.000,1075.300,1072.300,32874.05,-15.700,-1.44,"1,098.586","1,102.794","1,117.881","28,191.77","31,300.93","43,605.88",0.26
2020-01-22,1070.000,1084.000,1075.510,1055.380,36200.04,0.210,0.02,"1,091.262","1,101.531","1,114.257","30,225.96","32,420.10","44,824.73",0.29
2020-01-23,1076.000,1076.000,1052.800,1037.000,53468.43,-22.710,-2.11,"1,080.422","1,096.541","1,110.212","36,281.31","34,026.36","46,282.85",0.43
2020-02-03,985.000,1010.680,1003.920,980.000,123442.88,-48.880,-4.64,"1,059.706","1,085.683","1,103.653","56,275.34","42,773.06","51,311.13",0.98
2020-02-04,1015.000,1057.000,1038.010,1011.010,62624.18,34.090,3.40,"1,049.108","1,077.057","1,097.403","61,721.92","45,183.90","52,089.03",0.50
2020-02-05,1050.000,1054.000,1049.990,1033.030,47418.24,11.980,1.15,"1,044.046","1,071.316","1,090.613","64,630.75","46,411.26","52,421.91",0.38
2020-02-06,1059.430,1075.000,1071.000,1052.020,47171.21,21.010,2.00,"1,043.144","1,067.203","1,085.013","66,824.99","48,525.47","53,651.03",0.38
2020-02-07,1070.010,1077.000,1076.000,1061.020,31278.71,5.000,0.47,"1,047.784","1,064.103","1,082.313","62,387.04","49,334.18","47,810.00",0.25
2020-02-10,1062.000,1074.600,1066.490,1057.200,30533.42,-9.510,-0.88,"1,060.298","1,060.002","1,081.709","43,805.15","50,040.25","42,820.74",0.24
2020-02-11,1063.000,1099.680,1098.000,1062.800,47917.93,31.510,2.96,"1,072.296","1,060.702","1,082.710","40,863.90","51,292.91","42,045.89",0.38
2020-02-12,1089.000,1098.790,1097.270,1085.880,28125.43,-0.730,-0.07,"1,081.752","1,062.899","1,082.847","37,005.34","50,818.05","41,059.49",0.22
2020-02-13,1098.000,1113.890,1091.000,1088.010,30357.36,-6.270,-0.57,"1,085.752","1,064.448","1,082.990","33,642.57","50,233.78","41,326.94",0.24
2020-02-14,1090.450,1093.510,1088.000,1083.110,23287.60,-3.000,-0.28,"1,088.152","1,067.968","1,082.255","32,044.35","47,215.70","40,621.03",0.19
2020-02-17,1082.500,1096.190,1093.820,1082.400,27028.22,5.820,0.54,"1,093.618","1,076.958","1,081.321","31,343.31","37,574.23","40,173.65",0.22
2020-02-18,1090.010,1096.880,1084.000,1083.000,26664.96,-9.820,-0.90,"1,090.818","1,081.557","1,079.307","27,092.71","33,978.31","39,581.11",0.21
2020-02-19,1085.000,1101.500,1096.500,1078.000,37051.47,12.500,1.15,"1,090.664","1,086.208","1,078.762","28,877.92","32,941.63","39,676.45",0.29
2020-02-20,1096.700,1124.000,1118.000,1095.410,46802.62,21.500,1.96,"1,096.064","1,090.908","1,079.056","32,166.97","32,904.77","40,715.12",0.37
2020-02-21,1111.460,1123.540,1112.880,1110.010,28940.08,-5.120,-0.46,"1,101.040","1,094.596","1,079.350","33,297.47","32,670.91","41,002.54",0.23
2020-02-24,1105.500,1110.000,1087.180,1085.500,38650.36,-25.700,-2.31,"1,099.712","1,096.665","1,078.334","35,621.90","33,482.60","41,761.42",0.31
2020-02-25,1078.000,1082.090,1074.810,1067.880,38385.62,-12.370,-1.14,"1,097.874","1,094.346","1,077.524","37,966.03","32,529.37","41,911.14",0.31
2020-02-26,1062.000,1084.000,1073.700,1055.000,43560.97,-1.110,-0.10,"1,093.314","1,091.989","1,077.444","39,267.93","34,072.93","42,445.49",0.35
2020-02-27,1076.000,1094.990,1087.390,1076.000,34498.29,13.690,1.27,"1,087.192","1,091.628","1,078.038","36,807.06","34,487.02","42,360.40",0.27
2020-02-28,1070.300,1082.000,1057.000,1049.970,49946.57,-30.390,-2.79,"1,076.016","1,088.528","1,078.248","41,008.36","37,152.92","42,184.31",0.40
2020-03-02,1050.110,1096.550,1086.010,1050.010,47663.04,29.010,2.75,"1,075.782","1,087.747","1,082.353","42,810.90","39,216.40","38,395.31",0.38
2020-03-03,1098.000,1118.880,1113.000,1098.000,50250.15,26.990,2.48,"1,083.420","1,090.647","1,086.102","45,183.80","41,574.92","37,776.61",0.40
2020-03-04,1125.000,1139.000,1128.920,1116.240,53792.99,15.920,1.43,"1,094.464","1,093.889","1,090.049","47,230.21","43,249.07","38,095.35",0.43
2020-03-05,1136.310,1174.990,1171.000,1130.560,62426.45,42.080,3.73,"1,111.186","1,099.189","1,095.049","52,815.84","44,811.45","38,858.11",0.50
2020-03-06,1163.000,1176.000,1155.500,1151.980,30641.00,-15.500,-1.32,"1,130.886","1,103.451","1,099.024","48,954.73","44,981.54","38,826.23",0.24
2020-03-09,1135.000,1135.000,1114.010,1111.310,43404.09,-41.490,-3.59,"1,136.486","1,106.134","1,101.400","48,102.94","45,456.92","39,469.76",0.35
2020-03-10,1113.000,1168.000,1156.000,1113.000,58062.93,41.990,3.77,"1,145.086","1,114.253","1,104.300","49,665.49","47,424.65","39,977.01",0.46
2020-03-11,1155.500,1169.580,1158.520,1141.000,35547.57,2.520,0.22,"1,151.006","1,122.735","1,107.362","46,016.41","46,623.31","40,348.12",0.28
2020-03-12,1141.220,1153.000,1138.500,1125.100,36630.63,-20.020,-1.73,"1,144.506","1,127.846","1,109.737","40,857.24","46,836.54","40,661.78",0.29
2020-03-13,1090.000,1128.980,1112.030,1080.000,75885.31,-26.470,-2.33,"1,135.812","1,133.349","1,110.939","49,906.11","49,430.42","43,291.67",0.60
2020-03-16,1103.980,1107.950,1067.000,1062.000,51232.54,-45.030,-4.05,"1,126.410","1,131.448","1,109.598","51,471.80","49,787.37","44,501.88",0.41
2020-03-17,1055.000,1078.000,1045.100,1011.120,79359.12,-21.900,-2.05,"1,104.230","1,124.658","1,107.653","55,731.03","52,698.26","47,136.59",0.63
2020-03-18,1040.000,1060.000,1007.990,1007.990,73459.88,-37.110,-3.55,"1,074.124","1,112.565","1,103.227","63,313.50","54,664.95","48,957.01",0.58
2020-03-19,993.990,1015.000,996.000,960.100,102265.07,-11.990,-1.19,"1,045.624","1,095.065","1,097.127","76,440.38","58,648.81","51,730.13",0.81
2020-03-20,1011.000,1043.000,1035.280,1011.000,60139.19,39.280,3.94,"1,030.274","1,083.043","1,093.247","73,291.16","61,598.63","53,290.09",0.48
2020-03-23,1000.000,1035.280,1019.000,991.520,48472.10,-16.280,-1.57,"1,020.674","1,073.542","1,089.838","72,739.07","62,105.43","53,781.18",0.39
2020-03-24,1043.000,1058.880,1056.000,1035.000,46650.96,37.000,3.63,"1,022.854","1,063.542","1,088.898","66,197.44","60,964.24","54,194.44",0.37
2020-03-25,1087.980,1091.360,1080.100,1074.200,37048.66,24.100,2.28,"1,037.276","1,055.700","1,089.218","58,915.20","61,114.35","53,868.83",0.29
2020-03-26,1073.330,1091.200,1064.920,1062.000,30048.56,-15.180,-1.41,"1,051.060","1,048.342","1,088.094","44,471.89","60,456.14","53,646.34",0.24
2020-03-27,1085.000,1092.000,1075.500,1075.010,36261.12,10.580,0.99,"1,059.104","1,044.689","1,089.019","39,696.28","56,493.72","52,962.07",0.29
2020-03-30,1060.250,1077.000,1072.000,1057.000,30687.41,-3.500,-0.33,"1,069.704","1,045.189","1,088.319","36,139.34","54,439.21","52,113.29",0.24
2020-03-31,1082.000,1115.000,1111.000,1081.800,47984.37,39.000,3.64,"1,080.704","1,051.779","1,088.219","36,406.02","51,301.73","52,000.00",0.38
2020-04-01,1117.000,1129.000,1103.000,1103.000,33205.35,-8.000,-0.72,"1,085.284","1,061.280","1,086.923","35,637.36","47,276.28","50,970.62",0.26
2020-04-02,1104.000,1145.000,1145.000,1103.880,45205.61,42.000,3.81,"1,101.300","1,076.180","1,085.623","38,668.77","41,570.33","50,109.57",0.36
2020-04-03,1139.030,1147.960,1139.790,1131.980,27617.61,-5.210,-0.46,"1,114.158","1,086.631","1,084.837","36,940.07","38,318.18","49,958.40",0.22
2020-04-07,1161.950,1166.500,1159.950,1148.890,43488.00,20.160,1.77,"1,131.748","1,100.726","1,087.134","39,500.19","37,819.77","49,962.60",0.35
2020-04-08,1152.000,1166.310,1159.760,1152.000,24224.42,-0.190,-0.02,"1,141.500","1,111.102","1,087.322","34,748.20","35,577.11","48,270.67",0.19
2020-04-09,1166.000,1169.000,1158.500,1147.960,22816.97,-1.260,-0.11,"1,152.600","1,118.942","1,087.321","32,670.52","34,153.94","47,634.14",0.18
2020-04-10,1157.880,1181.500,1165.000,1153.500,27804.34,6.500,0.56,"1,156.600","1,128.950","1,088.646","29,190.27","33,929.52","47,192.83",0.22
2020-04-13,1165.000,1169.980,1162.300,1148.500,15981.47,-2.700,-0.23,"1,161.102","1,137.630","1,091.160","26,863.04","31,901.56","44,197.64",0.13
2020-04-14,1176.000,1191.550,1185.100,1166.000,36799.55,22.800,1.96,"1,166.132","1,148.940","1,097.065","25,525.35","32,512.77","43,475.99",0.29
2020-04-15,1192.000,1203.990,1189.600,1187.100,29332.29,4.500,0.38,"1,172.100","1,156.800","1,104.290","26,546.92","30,647.56","40,974.65",0.23
2020-04-16,1192.970,1197.100,1197.100,1184.100,21727.74,7.500,0.63,"1,179.820","1,166.210","1,113.745","26,329.08","29,499.80","38,388.04",0.17
2020-04-17,1210.000,1234.560,1226.000,1205.010,38245.69,28.900,2.41,"1,192.020","1,174.310","1,125.245","28,417.35","28,803.81","35,187.07",0.30
2020-04-20,1221.000,1231.500,1227.300,1216.800,24238.64,1.300,0.11,"1,205.020","1,183.061","1,134.846","30,068.78","28,465.91","33,392.04",0.19
2020-04-21,1221.020,1223.990,1200.000,1193.000,29224.22,-27.300,-2.22,"1,208.000","1,187.066","1,143.896","28,553.72","27,039.53","32,429.65",0.23
2020-04-22,1206.000,1249.500,1244.500,1202.220,44034.73,44.500,3.71,"1,218.980","1,195.540","1,153.321","31,494.20","29,020.56","32,298.84",0.35
2020-04-23,1250.000,1265.680,1252.260,1247.770,26898.51,7.760,0.62,"1,230.012","1,204.916","1,161.929","32,528.36","29,428.72","31,791.33",0.21
2020-04-24,1248.000,1259.890,1250.560,1235.180,19122.40,-1.700,-0.14,"1,234.924","1,213.472","1,171.211","28,703.70","28,560.52","31,245.02",0.15
2020-04-27,1257.000,1278.170,1276.000,1250.960,25903.91,25.440,2.03,"1,244.664","1,224.842","1,181.236","29,036.75","29,552.77","30,727.16",0.21
2020-04-28,1285.310,1299.940,1279.130,1271.880,34661.90,3.130,0.24,"1,260.490","1,234.245","1,191.593","30,124.29","29,339.00","30,925.89",0.28
2020-04-29,1277.800,1288.100,1274.900,1258.000,23444.06,-4.230,-0.33,"1,266.570","1,242.775","1,199.788","26,006.16","28,750.18","29,698.87",0.19
2020-04-30,1271.000,1285.010,1265.700,1258.880,24660.87,-9.200,-0.72,"1,269.258","1,249.635","1,207.923","25,558.63","29,043.49","29,271.65",0.20
2020-05-06,1251.000,1300.000,1300.000,1250.000,35834.81,34.300,2.71,"1,279.146","1,257.035","1,215.673","28,901.11","28,802.41","28,803.11",0.29
2020-05-07,1299.400,1314.990,1312.000,1293.000,27934.74,12.000,0.92,"1,286.346","1,265.505","1,224.283","29,307.28","29,172.02","28,818.96",0.22
2020-05-08,1317.000,1338.000,1314.610,1308.510,29078.68,2.610,0.20,"1,293.442","1,276.966","1,232.016","28,190.63","29,157.46","28,098.50",0.23
2020-05-11,1320.000,1335.000,1323.010,1313.670,23671.19,8.400,0.64,"1,303.064","1,284.817","1,240.179","28,236.06","27,121.11","28,070.84",0.19
2020-05-12,1318.000,1334.990,1333.000,1316.000,19721.81,9.990,0.76,"1,316.524","1,292.891","1,248.904","27,248.25","26,403.44","27,916.08",0.16
2020-05-13,1333.000,1337.990,1335.950,1322.880,22014.31,2.950,0.22,"1,323.714","1,301.430","1,257.451","24,484.15","26,692.63","27,626.58",0.18
2020-05-14,1330.000,1334.880,1326.590,1325.110,18574.92,-9.360,-0.70,"1,326.632","1,306.489","1,265.666","22,612.18","25,959.73","27,756.25",0.15
2020-05-15,1329.000,1333.500,1313.000,1301.880,26398.08,-13.590,-1.02,"1,326.310","1,309.876","1,272.061","22,076.06","25,133.35","27,236.18",0.21
2020-05-18,1306.000,1351.500,1346.210,1305.130,34362.11,33.210,2.53,"1,330.950","1,317.007","1,279.891","24,214.25","26,225.15","27,487.67",0.27
2020-05-19,1364.000,1364.000,1346.110,1338.000,24787.46,-0.100,-0.01,"1,333.572","1,325.048","1,287.342","25,227.38","26,237.81","27,640.65",0.20
2020-05-20,1346.110,1359.180,1351.000,1336.810,21183.40,4.890,0.36,"1,336.582","1,330.148","1,293.592","25,061.19","24,772.67","26,787.54",0.17
2020-05-21,1355.000,1371.960,1366.100,1352.860,23051.58,15.100,1.12,"1,344.484","1,335.558","1,300.532","25,956.53","24,284.35","26,728.18",0.18
2020-05-22,1366.000,1366.100,1328.200,1322.880,34427.46,-37.900,-2.77,"1,347.524","1,336.917","1,306.942","27,562.40","24,819.23","26,988.35",0.27
2020-05-25,1330.000,1366.580,1362.900,1321.000,31561.00,34.700,2.61,"1,350.862","1,340.906","1,312.862","27,002.18","25,608.21","26,364.66",0.25
2020-05-26,1369.880,1369.950,1358.000,1355.000,22470.19,-4.900,-0.36,"1,353.240","1,343.406","1,318.149","26,538.73","25,883.05","26,143.24",0.18
2020-05-27,1359.000,1360.000,1338.000,1333.000,26777.41,-20.000,-1.47,"1,350.640","1,343.611","1,322.521","27,657.53","26,359.36","26,525.99",0.21
2020-05-28,1337.970,1346.940,1344.000,1321.130,26485.91,6.000,0.45,"1,346.220","1,345.352","1,325.921","28,344.39","27,150.46","26,555.09",0.21
2020-05-29,1332.100,1369.980,1366.600,1332.100,30444.35,22.600,1.68,"1,353.900","1,350.712","1,330.294","27,547.77","27,555.09","26,344.22",0.24
2020-06-01,1381.000,1420.100,1419.500,1381.000,35479.76,52.900,3.87,"1,365.220","1,358.041","1,337.524","28,331.52","27,666.85","26,946.00",0.28
2020-06-02,1416.010,1427.900,1410.710,1406.660,25960.10,-8.790,-0.62,"1,375.762","1,364.501","1,344.775","29,029.51","27,784.12","27,010.96",0.21
2020-06-03,1415.000,1417.500,1399.300,1395.770,23557.36,-11.410,-0.81,"1,388.022","1,369.331","1,349.740","28,385.50","28,021.51","26,397.09",0.19
2020-06-04,1396.000,1411.000,1407.990,1396.000,18037.41,8.690,0.62,"1,400.820","1,373.520","1,354.539","26,695.80","27,520.10","25,902.22",0.14
2020-06-05,1405.250,1428.880,1425.000,1401.080,18347.06,17.010,1.21,"1,412.500","1,383.200","1,360.059","24,276.34","25,912.06","25,365.64",0.15
2020-06-08,1425.000,1435.000,1406.100,1402.010,29300.45,-18.900,-1.33,"1,409.820","1,387.520","1,364.213","23,040.48","25,686.00","25,647.11",0.23
2020-06-09,1408.000,1425.000,1416.550,1400.680,22611.91,10.450,0.74,"1,410.988","1,393.375","1,368.391","22,370.84","25,700.17","25,791.61",0.18
2020-06-10,1425.000,1433.330,1423.660,1417.000,22700.74,7.110,0.50,"1,415.860","1,401.941","1,372.776","22,199.51","25,292.51","25,825.93",0.18
2020-06-11,1411.010,1417.990,1400.460,1396.990,30711.71,-23.200,-1.63,"1,414.354","1,407.587","1,376.470","24,734.37","25,715.09","26,432.77",0.24
2020-06-12,1387.170,1416.370,1416.370,1383.310,28427.42,15.910,1.14,"1,412.628","1,412.564","1,381.638","26,750.45","25,513.39","26,534.24",0.23
2020-06-15,1402.000,1411.600,1383.000,1381.000,34615.41,-33.370,-2.36,"1,408.008","1,408.914","1,383.478","27,813.44","25,426.96","26,546.90",0.28
2020-06-16,1398.500,1414.000,1403.880,1393.130,29206.64,20.880,1.51,"1,405.474","1,408.231","1,386.366","29,132.38","25,751.61","26,767.86",0.23
2020-06-17,1411.860,1411.900,1405.000,1395.020,19453.07,1.120,0.08,"1,401.742","1,408.801","1,389.066","28,482.85","25,341.18","26,681.35",0.15
2020-06-18,1404.900,1413.200,1413.000,1400.100,21010.41,8.000,0.57,"1,404.250","1,409.302","1,391.411","26,542.59","25,638.48","26,579.29",0.17
2020-06-19,1420.000,1445.200,1439.840,1415.100,38958.33,26.840,1.90,"1,408.944","1,410.786","1,396.993","28,648.77","27,699.61","26,805.83",0.31
2020-06-22,1435.100,1443.890,1439.000,1433.200,23247.00,-0.840,-0.06,"1,420.144","1,414.076","1,400.798","26,375.09","27,094.26","26,390.13",0.19
2020-06-23,1435.000,1482.000,1474.500,1433.520,33934.26,35.500,2.47,"1,434.268","1,419.871","1,406.623","27,320.61","28,226.50","26,963.34",0.27
2020-06-24,1463.600,1465.710,1460.010,1445.000,25138.99,2.530,0.17,"1,445.270","1,423.506","1,412.724","28,457.80","28,470.32","26,881.41",0.20
2020-06-29,1448.000,1466.000,1463.170,1437.010,28080.61,3.160,0.22,"1,455.304","1,429.777","1,418.682","29,871.84","28,207.21","26,961.15",0.22
2020-06-30,1463.120,1468.980,1462.880,1455.120,22446.14,-0.290,-0.02,"1,459.912","1,434.428","1,423.496","26,569.40","27,609.09","26,561.24",0.18
2020-07-01,1468.000,1506.100,1494.270,1464.020,38682.49,31.390,2.15,"1,470.966","1,445.555","1,427.235","29,656.50","28,015.79","26,721.38",0.31
2020-07-02,1499.000,1550.900,1544.000,1495.000,45883.72,49.730,3.33,"1,484.866","1,459.567","1,433.899","32,046.39","29,683.50","27,717.56",0.37
2020-07-03,1550.000,1552.500,1541.790,1516.880,35125.81,-2.210,-0.14,"1,501.222","1,473.246","1,441.024","34,043.75","31,250.78","28,295.98",0.28
2020-07-06,1538.000,1616.000,1600.000,1531.810,51821.96,58.210,3.77,"1,528.588","1,491.946","1,450.624","38,792.02","34,331.93","29,985.21",0.41
2020-07-07,1603.090,1744.820,1688.000,1601.000,66663.93,88.000,5.50,"1,573.612","1,516.762","1,463.774","47,635.58","37,102.49","32,401.05",0.53
2020-07-08,1680.000,1719.000,1681.340,1660.000,53169.98,-6.660,-0.40,"1,611.026","1,540.996","1,477.536","50,533.08","40,094.79","33,594.53",0.42
2020-07-09,1691.000,1712.000,1706.000,1682.000,35033.24,24.660,1.47,"1,643.426","1,564.146","1,492.009","48,362.98","40,204.69","34,215.59",0.28
2020-07-10,1689.000,1736.600,1713.850,1688.940,37100.44,7.850,0.46,"1,677.838","1,589.530","1,506.518","48,757.91","41,400.83","34,935.58",0.30
2020-07-13,1714.680,1787.000,1781.990,1714.680,60727.16,68.140,3.98,"1,714.236","1,621.412","1,525.595","50,538.95","44,665.49","36,436.35",0.48
2020-07-14,1781.990,1782.030,1762.000,1748.400,46093.51,-19.990,-1.12,"1,729.036","1,651.324","1,542.876","46,424.87","47,030.22","37,319.66",0.37
2020-07-15,1744.880,1782.600,1752.530,1744.710,40712.94,-9.470,-0.54,"1,743.274","1,677.150","1,561.353","43,933.46","47,233.27","37,624.53",0.32
2020-07-16,1729.910,1729.910,1614.000,1600.000,102242.19,-138.530,-7.91,"1,724.874","1,684.150","1,571.859","57,375.25","52,869.12","41,276.31",0.81
2020-07-17,1620.000,1672.590,1648.050,1620.000,65902.06,34.050,2.11,"1,711.714","1,694.776","1,584.011","63,135.57","55,946.74","43,598.76",0.52
2020-07-20,1652.500,1663.990,1636.960,1588.880,45280.33,-11.090,-0.67,"1,682.708","1,698.472","1,595.209","60,046.21","55,292.58","44,812.25",0.36
2020-07-21,1646.640,1702.800,1668.000,1630.990,41969.50,31.040,1.90,"1,663.908","1,696.472","1,606.617","59,221.40","52,823.14","44,962.81",0.33
2020-07-22,1658.000,1710.000,1678.080,1658.000,39201.21,10.080,0.60,"1,649.018","1,696.146","1,618.571","58,919.06","51,426.26","45,760.52",0.31
2020-07-23,1672.000,1691.000,1676.000,1650.000,34320.52,-2.080,-0.12,"1,661.418","1,693.146","1,628.646","45,334.72","51,354.99","45,779.84",0.27
2020-07-24,1654.850,1666.000,1595.300,1585.000,78752.01,-80.700,-4.82,"1,650.868","1,681.291","1,635.411","47,904.71","55,520.14","48,460.49",0.63
2020-07-27,1616.010,1629.800,1622.550,1600.000,38788.17,27.250,1.71,"1,647.986","1,665.347","1,643.380","46,606.28","53,326.24","48,995.87",0.31
2020-07-28,1630.000,1680.000,1670.000,1630.000,54911.52,47.450,2.92,"1,648.386","1,656.147","1,653.736","49,194.69","54,208.05","50,619.13",0.44
2020-07-29,1690.000,1690.000,1672.000,1633.000,50748.43,2.000,0.12,"1,647.170","1,648.094","1,662.622","51,504.13","55,211.59","51,222.43",0.40
2020-07-30,1671.200,1700.590,1680.000,1670.500,38373.04,8.000,0.48,"1,647.970","1,654.694","1,669.422","52,314.63","48,824.68","50,846.90",0.31
2020-07-31,1685.000,1705.000,1678.180,1646.000,40684.74,-1.820,-0.11,"1,664.546","1,657.707","1,676.242","44,701.18","46,302.95","51,124.84",0.32
2020-08-03,1686.880,1696.580,1668.000,1660.000,34661.14,-10.180,-0.61,"1,673.636","1,660.811","1,679.642","43,875.77","45,241.03","50,266.80",0.28
2020-08-04,1675.000,1682.990,1669.990,1660.000,31940.51,1.990,0.12,"1,673.634","1,661.010","1,678.741","39,281.57","44,238.13","48,530.63",0.25
2020-08-05,1662.090,1673.090,1668.000,1643.310,25521.69,-1.990,-0.12,"1,672.834","1,660.002","1,678.074","34,236.22","42,870.18","47,148.22",0.20
2020-08-06,1670.000,1674.030,1637.960,1630.000,32648.78,-30.040,-1.80,"1,664.426","1,656.198","1,674.672","33,091.37","42,703.00","47,028.99",0.26
2020-08-07,1644.770,1649.670,1631.000,1598.500,34242.05,-6.960,-0.42,"1,654.990","1,659.768","1,670.530","31,802.83","38,252.01","46,886.08",0.27
2020-08-10,1627.970,1644.960,1633.990,1608.110,23623.54,2.990,0.18,"1,648.188","1,660.912","1,663.130","29,595.31","36,735.54","45,030.89",0.19
2020-08-11,1640.000,1666.430,1642.510,1640.000,35818.18,8.520,0.52,"1,642.692","1,658.163","1,657.155","30,370.85","34,826.21","44,517.13",0.29
2020-08-12,1633.000,1641.000,1626.950,1605.250,27933.92,-15.560,-0.95,"1,634.482","1,653.658","1,650.876","30,853.29","32,544.76","43,878.18",0.22
2020-08-13,1630.000,1638.880,1635.000,1609.000,20541.34,8.050,0.49,"1,633.890","1,649.158","1,651.926","28,431.81","30,761.59","39,793.13",0.16
2020-08-14,1639.900,1665.700,1661.000,1631.000,37653.18,26.000,1.59,"1,639.890","1,647.440","1,652.574","29,114.03","30,458.43","38,380.69",0.30
2020-08-17,1674.000,1704.350,1690.000,1670.000,43572.01,29.000,1.75,"1,651.092","1,649.640","1,655.226","33,103.73","31,349.52","38,295.27",0.35
2020-08-18,1697.380,1720.000,1705.000,1691.000,30422.81,15.000,0.89,"1,663.590","1,653.141","1,657.076","32,024.65","31,197.75","37,717.94",0.24
2020-08-19,1700.000,1717.000,1687.000,1682.990,26914.98,-18.000,-1.06,"1,675.600","1,655.041","1,657.522","31,820.86","31,337.08","37,103.63",0.21
2020-08-20,1674.000,1679.000,1664.000,1656.000,22382.33,-23.000,-1.36,"1,681.400","1,657.645","1,656.922","32,189.06","30,310.43","36,506.72",0.18
2020-08-21,1673.000,1698.000,1676.000,1671.000,25082.41,12.000,0.72,"1,684.400","1,662.145","1,660.957","29,674.91","29,394.47","33,823.24",0.20
2020-08-24,1700.000,1708.000,1696.350,1691.010,30933.44,20.350,1.21,"1,685.670","1,668.381","1,664.647","27,147.19","30,125.46","33,430.50",0.25
2020-08-25,1704.800,1746.780,1727.000,1698.630,41872.49,30.650,1.81,"1,690.070","1,676.830","1,667.497","29,437.13","30,730.89","32,778.55",0.33
2020-08-26,1734.000,1745.000,1727.000,1715.020,26215.73,0.000,0.00,"1,698.070","1,686.835","1,670.247","29,297.28","30,559.07","31,551.92",0.21
2020-08-27,1731.990,1733.980,1731.000,1705.000,22635.53,4.000,0.23,"1,711.470","1,696.435","1,672.797","29,347.92","30,768.49","30,765.04",0.18
2020-08-28,1731.000,1764.000,1757.000,1721.500,42299.62,26.000,1.50,"1,727.670","1,706.035","1,676.738","32,791.36","31,233.14","30,845.78",0.34
2020-08-31,1770.580,1816.000,1786.500,1770.580,47810.36,29.500,1.68,"1,745.700","1,715.685","1,682.663","36,166.75","31,656.97","31,503.25",0.38
2020-09-01,1792.000,1802.000,1801.980,1775.010,31639.92,15.480,0.87,"1,760.696","1,725.383","1,689.262","34,120.23","31,778.68","31,488.22",0.25
2020-09-02,1825.000,1828.000,1795.000,1770.000,32009.29,-6.980,-0.39,"1,774.296","1,736.183","1,695.612","35,278.94","32,288.11","31,812.60",0.25
